ano,mes,natureza_juridica_codigo,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas
2019,3,2046,101610899.28,20440.24,311393433.65,,1098004730.37,2290978201.77,938788931.85,183710.06,1976570589.18,404375655.57,528428162.08,31832614.23,1843713309.65,,329394975.04,8839730.09,8791955.7
2019,11,2054,620251546.13,57411.84,838338016.08,213.36,3447937349.27,4143505790.02,1645302738.99,14192985.43,3748935538.84,756884979.65,1622691658.15,99639094.04,3921113713.94,,507700160.17,194087689.99,197099987.65
2019,3,2054,508411363.35,,686316612.85,205.77,2780881907.1,3955542026.64,1272827472.27,899743.97,3449352057.07,694540276.41,1562103075.53,64939197.24,3580395171.35,307.46,589137240.63,41626509.22,155465337.96
2019,10,2054,726595924.28,,733892685.71,212.44,3536358580.53,3840474010.46,1472655953.83,12774031.29,3567571767.91,726936953.69,1721997492.2,63219972.2,3791082374.49,,483326318.81,95982527.69,919908324.38
2019,12,2054,572018595.41,,715115859.75,1362.61,2642608937.9,8586150525.64,1815518206.81,9827958.27,3697547728.36,803370978.69,1186186584.09,82155320.53,6892726428.59,7142.12,489358758.56,58997178.8,284018511.75
2019,4,2054,556306925.57,1000.0,666289186.16,206.66,3450589815.08,4413062967.24,1535440208.46,2013241.93,3994924044.72,810709486.56,1586318089.82,80208309.06,3576928181.01,,529436028.77,34522374.25,899586886.5
2019,9,2054,641707149.2,59.3,669455376.4,17299.86,2295410063.27,3496347979.1,1473315282.65,100272195.24,3224295294.49,656158796.62,1143572306.69,74932556.77,3895695132.82,176.93,501914951.34,152744078.28,184172536.84
2019,7,2054,608678708.57,101.59,687006965.09,17122.69,3666491622.32,3555449998.16,1508005023.67,3168886.29,3748456479.13,758128738.04,1846382697.9,75773865.26,3783145242.8,,490821402.35,69912810.64,922949935.31
2019,8,2054,613207706.62,,641031657.52,16893.47,3300945026.22,3365943681.38,1522306599.87,1345420.04,3333419287.41,666035391.0,1531822599.46,68717797.68,3822417276.45,,543929893.89,161708031.4,190151445.18
2019,6,2054,505120185.33,,704483473.39,16331.21,2207202734.98,6628067198.33,1527060207.16,746009.85,3511574825.41,707898368.68,1055905697.23,67707855.52,3937974491.39,,549980692.42,71188161.06,201181637.32
2019,2,2054,538215822.52,1050000.0,686591550.38,204.85,3464143374.33,3489351406.72,1476959108.15,2578649.81,3626719058.07,735983690.59,1576159871.36,67980476.34,3575342097.5,299.63,583734129.32,37240040.2,144399580.16
2019,5,2054,560424861.1,153730.33,713181371.96,16170.56,2000177938.27,4331923194.94,1403359406.73,886490.31,3574394021.52,727640486.89,997243799.44,73649634.52,3800043148.41,,585108154.08,54520825.11,206012381.85
2019,1,2054,676836628.7,,752803365.53,203.83,10343811754.24,5836457996.5,1261162255.73,2501013.95,4537413000.23,901220431.84,6859879768.84,128727130.07,3663531518.7,130.45,655312280.46,63720751.71,968875661.06
2019,12,2062,2487049678.82,19690.92,3650144086.24,120436.02,3838496123.06,5388468432.02,76162299.53,26649331.37,8951077977.09,1917057174.18,1743254305.33,279501850.22,15465472305.47,7290.5,5726334578.11,213183380.07,480638930.36
2019,5,2062,2791823202.75,23387.18,3430522143.92,15469.84,3366134125.13,3758054591.78,55107388.86,3454856.57,8402385697.87,1814239445.3,1557685930.91,238104508.85,8330683190.27,8532.64,5255666278.71,251232512.58,488406854.33
2019,7,2062,2827793228.75,70300.79,3404607073.1,119048.06,8047572290.03,4132115388.64,72000129.28,2888975.95,8613982205.32,1884610875.05,3935968672.96,299307113.22,8541256680.08,11531.83,5181845435.04,239942951.51,2047754239.58
2019,10,2062,3183462479.48,43670.11,3808810617.67,10259.38,8666232232.54,3861228868.33,52374978.23,34322838.39,8880861374.59,1915299078.06,4209302828.51,262099990.85,8588680998.26,10490.02,5539457043.35,239219325.01,2074711658.32
2019,3,2062,2520740598.65,16577.89,3423922013.66,62636.6,3643390427.31,3731179114.23,57918393.14,7468811.57,7941072312.6,1717106827.17,1720563137.95,279980046.14,5185993587.91,4989.74,4911201077.03,263652175.52,429948944.28
2019,1,2062,2725855580.83,9710.45,3625007761.01,49284.6,10713932288.49,6107978091.01,68060205.94,4714085.6,9119280905.59,1968831326.37,4953411265.53,279600863.7,5571179641.39,5687.84,5906017808.55,253912260.9,2191443752.55
2019,11,2062,2696728884.88,463943.97,3699741271.04,194698.73,4229487688.28,4132272129.64,90050332.85,31950891.59,8640073486.32,1900662490.4,1946075828.23,260297952.95,8667319916.1,3614.55,5710525936.15,299546873.62,488371228.31
2019,2,2062,2375570587.21,32317.14,3059433664.99,60382.05,3861961816.96,3551710723.85,68780173.4,3321134.96,7645108594.66,1652026732.71,1786309418.4,300850581.04,5277251776.68,14420.14,4936097706.76,250649008.59,441543997.69
2019,9,2062,2932159631.64,23644.38,3707738320.57,49190.79,3437534184.84,3668088160.52,57661529.35,208157470.53,8639402625.86,1862964157.25,1588920647.16,247042144.35,8527408682.55,24415.91,5509923607.84,305940455.11,481595425.26
2019,8,2062,2894263149.78,16173.82,3528197203.99,75489.78,3431799703.29,3712901633.19,58198600.65,4523200.49,8480315914.81,1839398229.3,1596404707.17,234985564.28,8669268320.27,2177.61,5529242529.92,523205712.29,499119436.5
2019,4,2062,2679654258.89,18056.57,3532690173.6,54688.22,7484413915.63,4348804438.17,69137307.65,4042689.27,8398170406.51,1814357280.8,3627483080.86,295952195.0,5332050992.62,6859.13,4977666005.0,247200517.73,2028442214.45
2019,6,2062,2455304023.34,17291.65,3428297093.17,104632.24,3233515554.02,4235442849.95,62174782.73,2702009.89,8232563397.77,1777505658.96,1518501985.74,240485016.24,8525041051.9,17814.58,5303411056.22,316166124.09,567424598.37
2019,8,2070,,,99033.99,,183517.17,54577.76,9438.07,106.23,292037.82,64562.33,122189.01,,200953.18,,585269.39,3999.87,7162.61
2019,12,2070,272.72,,1386.02,,163245.33,51580.01,9272.77,2382.54,1121897.01,246718.94,109094.33,,379739.07,,584620.33,14008.35,5695.52
2019,4,2070,,,20073.04,,795935.41,37248.36,9267.99,2376.01,974240.62,212863.73,1224794.55,,53759.41,,608607.16,7650.18,4104.41
2019,5,2070,,,30826.53,,166282.5,41170.8,9160.47,390.05,282213.62,61974.51,120884.59,,186079.41,,597054.29,4945.6,8648.98
2019,7,2070,,,37720.94,,808224.94,44647.47,9049.08,486.4,681265.01,147774.31,986609.22,,202596.05,,632197.45,10712.72,14181.69
2019,11,2070,,,6975.35,,151557.82,47361.67,9594.24,2472.55,346958.79,75106.86,135177.98,,270088.67,,698030.26,7842.51,21867.01
2019,6,2070,,,97940.26,,112383.89,46927.44,9522.25,105.23,291959.4,62958.23,123758.27,,227140.68,,763648.09,6797.77,15817.83
2019,10,2070,,,131363.11,,530279.46,51475.31,9543.83,2634.58,329445.15,72477.64,474348.35,,235097.18,,647803.3,43570.3,8739.34
2019,1,2070,,,22360.88,,674461.44,58712.43,9161.64,102.8,773305.78,166925.02,2368776.77,,55442.96,,710143.72,10627.21,7788.04
2019,9,2070,,,17884.7,,183534.44,50915.75,9511.23,24342.95,282458.91,61308.52,104732.32,,208756.65,,598165.58,41942.99,7439.52
2019,3,2070,,,19987.25,,126677.54,40579.3,8350.82,103.77,258457.82,59939.9,109526.7,,54635.83,,583767.56,23553.44,5960.73
2019,2,2070,,,19897.85,,149378.43,37157.58,9222.89,103.3,332259.93,75210.82,107391.67,,52275.29,,576145.43,21056.63,11280.0
2019,2,2076,,,19897.85,,149378.43,37157.58,9222.89,103.3,332259.93,75210.82,107391.67,,52275.29,,576145.43,21056.63,11280.0
2019,3,2076,,,19987.25,,126677.54,40579.3,8350.82,103.77,258457.82,59939.9,109526.7,,54635.83,,583767.56,23553.44,5960.73
2019,10,2076,,,131363.11,,530279.46,51475.31,9543.83,2634.58,329445.15,72477.64,474348.35,,235097.18,,647803.3,43570.3,8739.34
2019,4,2076,,,20073.04,,795935.41,37248.36,9267.99,2376.01,974240.62,212863.73,1224794.55,,53759.41,,608607.16,7650.18,4104.41
2019,7,2076,,,37720.94,,808224.94,44647.47,9049.08,486.4,681265.01,147774.31,986609.22,,202596.05,,632197.45,10712.72,14181.69
2019,5,2076,,,30826.53,,166282.5,41170.8,9160.47,390.05,282213.62,61974.51,120884.59,,186079.41,,597054.29,4945.6,8648.98
2019,9,2076,,,17884.7,,183534.44,50915.75,9511.23,24342.95,282458.91,61308.52,104732.32,,208756.65,,598165.58,41942.99,7439.52
2019,12,2076,272.72,,1386.02,,163245.33,51580.01,9272.77,2382.54,1121897.01,246718.94,109094.33,,379739.07,,584620.33,14008.35,5695.52
2019,6,2076,,,97940.26,,112383.89,46927.44,9522.25,105.23,291959.4,62958.23,123758.27,,227140.68,,763648.09,6797.77,15817.83
2019,11,2076,,,6975.35,,151557.82,47361.67,9594.24,2472.55,346958.79,75106.86,135177.98,,270088.67,,698030.26,7842.51,21867.01
2019,1,2076,,,22360.88,,674461.44,58712.43,9161.64,102.8,773305.78,166925.02,2368776.77,,55442.96,,710143.72,10627.21,7788.04
2019,8,2076,,,99033.99,,183517.17,54577.76,9438.07,106.23,292037.82,64562.33,122189.01,,200953.18,,585269.39,3999.87,7162.61
2019,11,2089,,,,,1662.71,27621.03,,,24676.01,5918.31,781.39,,165746.65,,92382.51,17.41,1209.31
2019,1,2089,,,,,75811.59,16656.46,,,25220.56,5789.82,26485.77,,1118.69,,66434.4,517.8,
2019,9,2089,,,,,1878.92,21311.31,,,19059.09,5281.51,1457.04,,167731.69,,82821.75,645.72,2891.3
2019,2,2089,,,,,11890.93,18563.49,,,14984.6,3776.53,8428.2,,1124.29,,97953.58,20.75,1387.82
2019,10,2089,,,,,78045.73,47670.31,,,22844.52,9547.99,33883.46,,110534.41,,141213.33,3593.15,1444.59
2019,8,2089,,,,,4603.88,20218.96,,72.78,35189.22,12242.76,7439.43,,116041.77,,78608.58,100.0,4305.49
2019,6,2089,,,,,41084.31,79308.77,,,66385.81,18398.7,25746.31,,173093.67,,76689.87,,53950.43
2019,3,2089,,,,,,24276.06,,,21911.55,5285.25,2708.96,,1129.38,,100196.25,2190.04,2233.31
2019,12,2089,,,,,4246.67,19557.04,,,15943.64,4027.31,2909.61,,179894.78,,125481.2,267.48,352.37
2019,7,2089,,,,,174719.58,51779.73,,,46411.04,13613.44,39786.41,,175144.23,,43244.22,,3635.11
2019,4,2089,,,,,137703.21,27286.29,,,54405.6,12399.67,64500.69,,1134.25,,90220.47,500.0,1113.3
2019,5,2089,,,,,10979.64,19155.11,,,32057.37,7813.54,7333.08,,103169.06,,46001.99,,1138.9
2019,5,2097,,,,,15226.65,31566.48,,,17574.41,3811.97,8127.16,,82700.16,,8921.16,1346.28,5055.56
2019,7,2097,,,,,,22087.19,,,55968.21,7501.91,,,11340.23,,9811.54,1359.56,49451.51
2019,1,2097,,,,,118740.41,14340.84,,,208300.47,45219.25,55593.13,,4514.26,,10718.15,19374.36,36344.29
2019,11,2097,,,,,,26512.48,,174.2,42352.82,8898.97,,,462.9,,19596.91,1385.97,5161.98
2019,4,2097,,,,,4070.61,29232.29,,,57163.65,12409.76,2185.42,,4486.38,,12977.2,1634.84,4987.95
2019,2,2097,,,,,119927.81,21995.74,,,166619.07,31019.8,56149.06,,22271.72,,258.04,9142.96,2506.61
2019,3,2097,,,,,120509.64,29807.78,,,52808.17,44591.73,56421.46,,4483.88,,15350.55,1470.7,38697.49
2019,7,2100,,,,,133.64,,,,742.75,133.64,371.35,,887.12,,9781.13,,
2019,2,2100,,,,,65.33,,,,363.08,65.33,181.52,,433.64,,11040.89,,
2019,6,2100,,,,,199.68,,,,1109.43,199.68,554.67,,1324.99,,8257.13,500.0,23433.47
2019,8,2127,,,,,50582.83,44057.24,,,593203.22,127960.89,22790.37,,37676.31,,133562.16,9619.19,99.45
2019,5,2127,,,27916.73,,21767.02,9919.44,,,59575.33,13033.58,17124.02,,41796.98,,103615.06,10.16,56.32
2019,6,2127,,,,,17230.01,19377.55,,,148483.41,34432.13,10841.09,,42671.85,,102588.71,1716.59,7698.88
2019,7,2127,,,,,646990.66,10111.99,,,64170.38,15179.91,287347.67,,34906.19,,102191.92,510.25,29306.3
2019,9,2127,,,,,680018.99,8332.45,,43854.19,244856.84,53337.46,240879.83,,38440.62,,172295.34,1750.38,3836.7
2019,12,2135,5019795.72,,5231116.62,1111.43,33755921.75,40124261.2,77703.93,16722.8,63023598.02,13924307.41,23854440.54,4791.33,75579500.42,1011.89,1874605706.81,15146943.25,5776300.96
2019,9,2135,4098901.32,2381.38,4371104.57,5005.32,30987073.61,36695930.79,92201.12,127876.23,61803855.8,13373172.91,21780911.56,2020.87,46732638.98,8247.32,1750335247.04,20881961.24,5473301.63
2019,5,2135,4126599.46,3754.18,3724095.03,4108.96,33303030.5,34655837.94,178739.07,5318.62,59187840.46,13060042.37,24330849.44,23031.89,39521680.4,,1641828344.42,16968969.47,4565224.95
2019,7,2135,4229403.5,,3971529.24,1044.76,119542501.55,37650922.78,78368.81,30212.76,59930528.08,13158332.95,84921637.55,3337.86,45257155.65,4475.46,1652985521.61,16374292.15,4879253.75
2019,6,2135,3662022.18,,3763672.64,1978.88,32329258.69,35341839.25,49708.87,32111.96,61372761.67,13220803.41,21896641.39,3637.44,41568842.06,1587.13,1609384668.24,16726035.79,5478015.73
2019,8,2135,4612511.71,55.9,4404057.09,1356.36,37168784.4,36387452.48,89917.37,7095.15,60876173.94,13423873.6,25471605.8,1214.42,44775507.95,556.09,1719493714.65,19095433.36,5861621.28
2019,11,2135,4795528.84,,4943198.19,2354.8,35322712.21,37641011.88,71735.46,12968.62,63114456.15,13777170.4,25101585.06,2341.75,47511970.01,1544.73,1795081081.15,29320371.1,5594505.93
2019,10,2135,5365844.99,,5188166.72,2132.64,124040199.58,37441249.95,35870.47,22699.47,60591405.73,13296978.82,86620377.04,7312.01,49478220.79,5352.69,1769164704.35,15939075.14,5437261.82
2019,2,2135,3849462.65,400.0,3442709.04,1960.75,34046240.88,34663736.95,34661.51,4096.61,58524505.98,12872741.2,24005487.43,1930.18,12591338.84,1911.16,1543935678.71,15239331.81,8203677.21
2019,3,2135,3069832.57,3257.93,3359026.28,6279.99,29152757.73,33449453.75,56958.31,4550.63,54976901.72,12225124.18,20710515.19,6740.1,11914314.72,,1519293560.19,28146417.71,3751163.63
2019,4,2135,3562917.07,2802.08,3803608.27,5940.34,110669027.02,34989722.18,54756.4,6924.79,57213594.87,12644198.47,79261933.88,6101.41,12022612.28,3808.38,1559053033.49,18131177.24,4031363.24
2019,1,2135,4013394.4,278.1,3528010.35,6674.32,127938167.0,43474920.64,42554.93,18882.53,70945528.21,16150190.6,91888821.47,23207.61,15767087.84,1074.04,1896445286.06,22348948.57,6250296.76
2019,5,2143,2318567.28,,1132419.57,,64464180.01,547395144.0,194083500.73,18073.03,101192985.34,25962366.63,35189663.73,155642.99,570359244.95,,97231218.15,13574292.24,19139696.38
2019,11,2143,2047550.98,,6304637.84,,50174289.02,531162371.56,222699395.45,51937.25,117480549.6,29495627.02,30137562.05,159272.17,569551208.61,1982.9,93760768.11,6889115.9,13745428.53
2019,1,2143,1902707.77,4871.72,4019808.02,,59128909.99,723175738.24,151198021.37,46438.72,100101291.43,31357595.43,43448150.94,199480.16,446999649.22,,85056324.98,10886612.26,12312736.6
2019,7,2143,5369643.94,,1067271.99,,59502635.78,509506493.88,202637622.02,22032.02,99553184.35,25281565.21,38024776.22,195593.23,534715542.95,,85872429.49,8504771.3,13202857.99
2019,2,2143,1433519.02,,8046445.74,726.24,55533938.6,495238809.32,178709842.35,22892.62,104250148.54,26353657.31,29085770.38,157915.37,412657587.04,,83017528.82,8041048.36,22488049.49
2019,12,2143,5628872.31,,11582830.99,3110.3,39960666.33,551637855.52,241552811.05,35638.99,107267381.83,27704224.92,23464620.69,273486.49,964250800.11,,99348439.24,8462954.99,14894151.37
2019,10,2143,2035146.4,,1474032.39,,57404630.94,519435480.13,198005904.22,118172.87,96148477.82,25115949.41,34867876.73,60597.31,554370327.39,36.95,88995799.78,17302005.99,9769986.67
2019,3,2143,1350914.22,,6870768.21,,59002948.21,491788699.11,159464830.96,53192.07,103713498.62,26697512.73,30374354.79,1252593.33,444271901.25,,78674351.06,20794451.86,13331441.74
2019,6,2143,2706204.59,,5788474.51,,36207748.16,525282361.79,214430554.08,28576.87,86707860.42,23053482.58,24611766.62,134697.96,567846434.59,,87933886.4,12646645.54,18201571.1
2019,9,2143,2209222.28,,1441716.21,,60479142.05,504744039.2,213184288.42,2874084.08,90771459.56,23708935.82,34286377.07,172203.51,591354142.66,,82596494.05,6289488.0,19645636.01
2019,4,2143,2080118.32,,1689434.27,,89342053.56,558891665.64,184901480.27,54568.95,171186603.57,41217640.59,49490888.66,262538.0,458400185.99,,88415793.75,26406218.35,11043774.64
2019,8,2143,3220134.58,,3318242.65,,57182182.85,479590073.97,203323172.14,35498.45,94573752.71,24734532.13,29201741.39,129026.4,547226904.25,,86141576.05,14733911.48,10730377.81
2019,4,2151,98304.91,,32911.25,,472678.05,11731858.9,3909.45,,2334783.1,589057.15,325820.09,151094.93,10910016.56,,5064745.76,97172.53,234158.98
2019,9,2151,277256.57,,64064.82,,135250.85,14342160.47,17410.7,18506.66,1825562.37,393772.34,107281.29,53285.09,8885579.96,,6808260.08,40616.55,229663.8
2019,12,2151,452564.2,,170353.17,,191136.12,17209640.03,8400.83,55.2,2677682.03,574093.86,191219.73,24471.4,10343290.76,,6148053.37,39023.34,123289.91
2019,10,2151,242281.45,,147333.66,,747602.52,12513466.02,2956.28,95.17,2286627.02,479525.74,454725.88,56343.05,7794916.49,,6185647.04,52017.21,165008.91
2019,7,2151,437495.89,,199475.3,,608227.81,13445249.71,17624.87,,2193134.14,522356.25,369948.33,197289.96,10945537.18,,6340384.58,103720.01,891012.53
2019,8,2151,421260.0,,175327.77,,290273.96,14674088.56,12711.33,10.0,1854745.38,420986.12,178145.62,69012.0,8825019.46,,6452895.16,150923.88,118238.08
2019,2,2151,265315.77,,143120.51,,89644.67,10778579.12,46555.38,12.3,1303188.52,385711.69,79999.4,161707.23,8530236.87,,5891307.57,64898.03,233671.6
2019,5,2151,352518.93,,353602.41,,245264.99,12479078.48,2835.92,,2550347.7,652968.04,141095.32,146968.53,9671482.23,,5867863.31,40817.51,245706.24
2019,11,2151,281690.95,,92966.11,,215597.34,11630164.85,10441.09,,2294724.78,495388.85,129837.38,159760.87,6913666.96,,6356453.03,58302.7,139235.65
2019,6,2151,245553.12,,65176.32,,202416.38,11641706.62,8255.03,,1958744.18,443371.99,114931.36,53873.63,9551909.86,,5885351.24,46727.55,584082.94
2019,3,2151,866378.87,,252264.36,,138161.46,14432949.4,11672.47,,3470659.92,696888.58,185220.26,108879.47,7610357.84,,5236752.33,121552.33,157200.75
2019,1,2151,428279.84,,262109.54,,761007.33,18456645.29,15196.93,124.27,1552896.45,363033.79,478467.09,284683.1,24205742.44,,6038649.32,31216.88,153098.19
2019,3,2178,15541741.04,,206621.07,,5992802.83,14688564.96,2452598.78,,3421439.5,660119.03,2675722.46,884.51,10889448.33,,2180730.38,739745.39,3969.5
2019,9,2178,18345877.95,,49575.89,,6347928.86,10851076.36,2083613.95,704566.9,2506730.68,629680.33,2492887.32,900.91,10951309.21,,2138358.7,1091738.67,23850.66
2019,10,2178,19003434.93,,57571.39,,3499973.93,13708984.81,592832.26,278.7,4740300.37,1023538.71,1572082.3,29724.17,11611748.99,,2041527.27,739812.89,247802.82
2019,2,2178,13159770.53,,97796.37,,5720337.43,10118880.84,1891374.67,9358.49,5041980.63,436668.61,2715002.09,312533.83,10138659.41,,2295809.95,2397372.07,128026.09
2019,1,2178,14813588.55,,121490.58,,9359766.43,20140660.34,1660966.88,,6930688.27,1343707.74,5951642.49,8021.94,10768963.75,,2333535.83,617818.19,35713.84
2019,6,2178,15336141.37,,178584.93,,6185971.33,28935618.34,1420739.29,,5181943.37,1076688.05,2826971.04,971.55,9957893.63,,1838889.86,897527.31,30941.01
2019,8,2178,17822582.19,,59929.01,,8531354.29,30044467.73,1463256.25,,6208423.41,1257369.24,7957369.49,28282.93,9755312.87,,2133202.95,1057122.74,1196095.95
2019,11,2178,19997492.6,,466857.33,,7516238.48,16444593.82,844528.32,,7245748.16,1726515.79,3440569.45,4406.27,12306210.8,,2422344.55,3702277.59,172453.45
2019,7,2178,17892210.77,,34608.95,,9449857.31,12548652.15,1085299.53,,5276196.03,782972.98,4387905.94,17627.04,10238254.82,,2106527.21,16743333.28,100048.78
2019,4,2178,16945352.63,,27022.63,,8723360.08,18033445.63,1787425.55,,5641680.06,922595.81,4087373.05,8401.83,9836709.07,,2090090.42,806979.7,35331.85
2019,5,2178,18851861.99,,117276.43,,6375194.07,27243496.87,2403229.06,18313.51,30981682.61,1019693.3,2998952.74,5741.33,12293051.44,,2363415.34,921277.97,41674.12
2019,12,2178,17377425.14,,399160.06,,6790713.0,27428973.87,782368.36,,4975229.87,1052973.13,3056649.61,18521.97,18112079.19,,2068274.37,1075161.72,1714612.85
2019,7,2224,,,,,212459.09,141666.15,1134.5,,,8964.02,,,83864.69,,85985.39,25571.76,43741.64
2019,8,2224,,,,,,307095.5,121.64,,4230.66,918.5,,4051.52,72296.88,,101987.25,,48365.5
2019,6,2224,,,,,,17428838.48,1067.27,54105.18,,,,,88950.97,,48682.87,8526.22,325271.0
2019,4,2224,,,,,984.2,535960.04,292.45,,,,574.46,,159080.43,,63713.38,,7868.12
2019,3,2224,,,,,,478747.08,53.88,,1968.47,427.37,,1885.12,166999.32,,70812.13,,
2019,5,2224,,,,,,234080.46,67.93,,1498.08,325.24,,1434.65,147131.24,,118623.82,,
2019,9,2224,,,,,,277333.05,5135.43,533161.0,4241.16,920.76,,4061.6,10840.79,,179954.85,483906.63,145284.02
2019,2,2224,,,,,,301690.97,594.3,,4416.44,958.83,,4229.44,115814.22,,64582.63,,21.0
2019,10,2224,,,,,,280189.09,5233.03,302481.45,,,7174.19,,245.0,,95917.05,28405.15,172494.51
2019,1,2232,589.8,,,2354.41,606054943.15,66813336.6,181399.62,149.1,70333724.95,15542787.27,227711103.82,782507.59,29228031.7,497.93,158539295.89,889235.91,365271.53
2019,11,2232,31835.41,,33966.44,15533.43,126240442.05,36957388.85,284455.43,11833.21,59328809.79,13317168.31,43866295.57,1509303.13,81330053.88,1247.76,146282137.77,1293640.89,408442.57
2019,4,2232,10429.2,,11165.5,,424780686.87,41974703.18,260813.45,51999.23,45743442.56,10011029.99,158197049.39,2255378.14,32501049.46,,119906214.8,610355.26,367472.08
2019,12,2232,8937.85,,8627.93,9002.89,134957266.64,40893497.77,220887.44,15255.89,64087103.64,14118045.89,49944271.64,1225057.94,137311122.18,,154737814.62,928030.68,9970276.4
2019,2,2232,17773.66,,14644.54,,106533173.42,31246813.02,301377.85,2224.76,39824926.43,8675253.72,38151671.96,1096790.68,30046203.2,,108397432.15,727795.03,593928.9
2019,3,2232,13417.91,,14591.98,,142949331.81,34978235.06,127179.46,887.39,44157069.48,9730453.8,53819592.13,1662113.15,30796811.24,,115503255.42,1175156.33,289544.79
2019,10,2232,233.31,,,,538386813.01,41468525.06,278837.51,40744.95,55802105.06,12224786.36,198302786.58,2227767.53,82760836.71,,143589004.25,733413.17,611428.85
