secao_sigla,imposto_importacao,imposto_exportacao,ipi,irpf,irpj,irrf,iof,itr,cofins,pis_pasep,csll,cide_combustiveis,contribuicao_previdenciaria,cpsss,pagamento_unificado,outras_receitas_rfb,demais_receitas,data
PF,13962643.16,4948.3,6204156.32,2253045524.0,6236801.02,248219911.93,673878.93,30190961.26,13381523.84,2866379.99,4114452.29,7184.53,1227600625.01,1558967.36,14698842.66,93034066.27,122549663.58,2023-01-01
N,138223668.8,9693.1,111929652.1,401.5,720342892.9,783621726.8,3302791.46,537338.45,1110873808.0,256472921.4,373345379.7,45905782.25,2848031177.0,18.17,162472218.5,55194513.23,36557930.26,2023-08-01
H,169853010.0,60.6,20566846.54,573.96,706308215.7,807560576.1,2625377.19,234013.43,1386479471.0,299721466.8,330771287.1,25419591.9,4046337719.0,2756.23,151338459.9,33755140.03,178386648.6,2023-12-01
I,1024837.3,186.4,2166548.22,1042.99,119870665.5,115949952.3,329861.33,53364.37,276896906.0,60156939.53,77656905.84,14017030.4,1180466922.0,23.88,12041651.56,12256132.08,15725367.03,2023-08-01
PF,16062559.81,3161.9,4445127.46,15280032373.16,5977249.41,251294324.39,313550.22,29162052.39,16240376.76,3915868.07,3469228.94,17942.47,1146410940.02,1656537.8,15695838.48,89858063.42,141835690.56,2023-05-01
M,98173080.28,612.38,77615228.86,1999.11,852672411.87,1243270821.64,3667185.06,824304.74,1117502105.8,243717266.58,448432551.15,200055128.41,2071841337.93,54386469.04,145103750.8,31768988.37,12370178.76,2023-11-01
H,149683333.94,143.22,23669698.62,0.0,1718326189.02,701773862.92,1817378.95,42459.3,1365896361.39,288164365.08,753204809.04,15106445.39,2537533975.73,2059.25,166185595.3,47629088.34,40319798.65,2023-04-01
N,139856218.21,22686.41,114491516.26,224.13,1040242222.55,950637477.43,4115526.39,528976.53,1150949827.65,259215315.7,478564592.73,86646287.56,2717597713.33,225.64,152160185.95,85135248.68,26707293.21,2023-03-01
PF,19344442.54,6376.03,6582561.05,4346290818.73,5091840.78,239453791.94,1787107.57,199693081.34,12986182.83,2506915.86,3360105.53,7633.71,1235999592.99,1829051.33,14289165.49,125722639.13,150827312.8,2023-10-01
F,8689455.19,513.66,8296289.15,17894.8,506345738.37,298850481.27,5500776.33,11643530.07,1025703227.03,222605489.29,265667754.51,2273476.01,1865655788.83,8452.08,453224958.3,26525799.9,64062666.52,2023-09-01
N,130038988.25,20961.12,115701570.33,3806.06,649084557.03,1129762481.02,2377936.23,1333309.82,1300725509.45,297755304.18,379420420.17,92834449.14,2855621670.25,13118.71,160177752.16,35093293.26,38467909.63,2023-11-01
A,1081162.59,237.04,1963942.67,10860.66,165231094.8,83546853.57,1146585.87,5739518.88,111025841.4,24761907.93,70578616.42,263392.51,374467212.3,56724.48,11956806.67,7451442.13,8186869.79,2023-06-01
N,119238806.7,6665.53,104705029.8,1027.7,1611220941.0,837580490.2,2492704.75,456297.31,1146266635.0,255831501.8,731130075.4,80846955.66,2834830468.0,9280.83,171899226.9,54854528.68,25205229.1,2023-07-01
PF,17194816.11,1922.63,5327932.76,2176797161.0,7671278.73,214472131.21,319131.3,32610940.85,13374017.79,2756891.79,4707726.74,4728.53,1153209472.1,2296412.72,14579833.06,108014407.6,135137104.6,2023-03-01
G,1824333382.0,10828.52,1521169851.0,67954.98,2532090812.0,1751104825.0,9261868.29,482304.71,5178725099.0,1127583531.0,1268981941.0,52366214.36,9138160184.0,783.42,208185488.1,270451064.6,134261362.9,2023-06-01
PF,17249933.56,1019.97,5951468.32,4138086624.0,5856553.82,300767864.3,492906.48,146667451.6,14013714.09,2932796.78,3636261.65,25071.06,1692510613.0,1859007.11,11975242.9,80643286.28,148189676.2,2023-12-01
Q,583560.81,2939.38,945751.31,6677.82,264378596.96,804151560.22,1663065.45,19856.71,412152051.07,99566679.25,136829735.46,1180501.88,1896720024.87,3484470.41,250546075.81,7984656.38,15864444.87,2023-03-01
G,2046316300.04,10125.77,1843436747.07,23340.58,2798715968.01,1814172467.53,11724860.04,2829369.86,5728668622.72,1209790018.42,1382394015.26,46669935.96,9256743750.3,319.7,210658963.35,295774813.02,123054819.65,2023-11-01
A,1052099.62,0.0,3602250.52,42404.11,459113453.45,66470895.75,881448.28,35573866.72,92451723.16,20675640.07,237485099.48,148448.83,238186528.92,10395.67,9554726.94,14188715.74,5901184.55,2021-10-01
A,1101427.5,0.0,2264329.9,888.72,193308340.75,60876764.72,580524.99,35458277.53,87582655.36,19100496.06,88580319.88,224356.22,317344776.69,7034.12,9211103.44,5940189.48,4720155.98,2021-11-01
A,1676623.5,0.0,1433308.7,103.05,155426274.77,56744125.82,1404380.77,3114657.7,74115830.96,16465907.53,63435074.7,2604210.26,196633836.86,3077.49,45200078.89,5412164.64,6240465.36,2021-06-01
A,2283871.06,2418.53,1079276.86,0.0,130186908.41,39196135.26,570381.99,6493531.56,58386053.24,12624575.62,57921865.32,257839.91,134333289.79,106.22,51626278.73,2160114.37,3552415.15,2021-02-01
A,1550790.83,0.0,2064668.28,0.0,144223391.61,68737527.83,589019.07,6048881.64,79784916.7,18032551.34,62170132.53,1601593.64,216419009.22,7059.71,11390575.07,5743106.5,4698611.3,2021-08-01
A,2328322.54,0.0,1107475.03,0.0,147531955.8,53844613.43,578519.04,3297781.6,59678765.15,12332030.11,61284572.16,111077.78,160985060.34,123.1,54993611.04,2502837.26,2980425.23,2021-03-01
A,1763815.68,527.66,1769080.97,0.0,355049399.2,69421704.72,616134.33,2914947.16,58424058.41,12915879.26,181954534.38,251088.04,164245426.73,29355.43,48159116.0,2536041.13,4910500.97,2021-04-01
A,1443136.03,0.0,1263808.34,103.36,463174585.83,55500898.3,1030355.13,3040722.35,68927472.2,15680789.03,247787170.28,263247.14,183269477.16,112.44,89746834.53,2386105.6,3280767.78,2021-07-01
A,1735895.49,59446.38,2729556.77,934.88,165565929.57,60468702.79,550457.46,272905238.66,81984639.58,18228266.35,71643938.67,50935.55,260885993.9,81313.88,10736048.36,5260719.45,8170471.47,2021-09-01
A,1069695.03,0.0,1762518.31,954.33,145783702.96,129125158.39,978681.8,29684019.59,95931926.33,21349236.53,62618359.7,862518.49,457929625.41,1940.57,10107661.1,7417467.07,47067755.35,2021-12-01
A,1804821.07,0.0,1438189.44,102.77,118927728.15,53570898.35,1312316.62,3273174.78,62943580.23,14000256.98,51420978.22,366789.77,189054155.6,1990.44,45404313.53,3250398.04,3143943.73,2021-05-01
A,1845607.23,0.0,1231805.53,0.0,387894323.57,93658299.0,197612.17,4165949.47,76665684.47,17019018.81,175899509.88,223698.9,157902269.92,287.44,66153914.97,2161431.75,3197874.12,2021-01-01
B,34930116.81,707.39,36086081.4,0.0,1953490695.74,243994834.71,659494.86,370387.71,282644660.5,60989513.93,864904449.87,30334431.02,527266607.99,0.0,194539250.65,7067606.76,1017935294.36,2021-12-01
B,23821292.09,0.0,22627068.89,0.0,2407947373.06,188673877.53,534125.19,74036.21,275563575.17,55978484.78,1202247740.96,25259290.81,388941927.68,0.0,254175643.98,7727019.97,4164898110.61,2021-07-01
B,45397223.96,0.0,22777253.72,0.0,1396654864.31,215095521.84,676893.46,630579.61,300893533.44,64908477.03,698415867.34,26087847.89,408111005.88,0.0,238229826.91,5025235.29,867702255.98,2021-06-01
B,44547713.12,0.0,24130046.83,0.0,2108948448.18,228968069.18,898601.9,987236.09,296045603.54,64604845.29,1017427769.41,23532511.62,429706806.92,0.0,224278367.54,11363468.92,4791353985.21,2021-10-01
B,20283056.7,523.48,21266992.07,0.0,2427016113.33,280688722.83,262872.3,53866.71,234594318.37,50935379.18,1299646706.73,33859206.64,365491766.39,0.0,242948119.58,10634398.97,2351499462.59,2021-01-01
B,23420550.18,0.0,17096090.2,0.0,3417851114.61,227679725.62,636937.78,60536.2,212234312.28,46221919.43,647288503.17,18335746.5,381974097.87,0.0,238461668.12,1662211.01,683832675.77,2021-02-01
B,45195698.52,0.0,31048426.68,0.0,1685303909.6,497635981.22,1380589.35,146481.14,302256642.75,64940109.81,812611469.32,25983738.99,507173949.11,24791.42,247911085.59,96690283.33,3868851809.04,2021-04-01
B,31946918.17,0.0,27379333.9,0.0,2012580340.89,274036820.04,1518442.81,560014.49,276436632.11,59014040.65,903981942.05,30053290.58,438895102.78,0.0,230842173.31,10056871.82,860918834.81,2021-05-01
B,31629706.48,0.0,29132657.59,0.0,1825595320.37,697399308.26,5298568.79,1376436.94,260030767.9,55345670.49,764779320.53,32611952.48,386404648.05,0.0,238971214.8,15587278.05,708302752.51,2021-03-01
B,37506246.74,0.0,31394599.01,0.0,1129391019.21,221466772.49,5808200.23,28041174.87,383722996.99,82185587.96,680587302.84,25426736.42,410801664.03,0.0,234638524.83,5814965.39,909304534.54,2021-09-01
B,41450356.94,0.0,27313251.14,0.0,1394633094.67,190841044.31,1080581.02,80956.22,320737052.12,69124347.0,724783874.62,17844514.54,397507088.13,0.0,216868080.7,9383923.84,1076126863.85,2021-08-01
B,35762863.0,0.0,35009631.39,0.0,1257059108.46,243907175.92,915506.14,263990.99,296870472.17,62848635.78,626693736.54,28369550.5,482793519.86,0.0,231462019.19,5617630.05,1112053675.2,2021-11-01
C,2483127363.93,129326.79,3410680532.0,1489.0,5779652259.56,1967893554.97,29001399.43,481238.66,8084457824.78,1630092283.63,2812986621.65,120655044.54,4972845074.37,1996.06,2923483903.68,513089802.17,10194521795.2,2021-07-01
C,2296416181.53,194728.35,3645004166.96,1032.78,3241378252.39,2031858501.39,17523499.91,882786.36,6000958006.24,1432236983.44,1485339952.74,150992848.62,5200936275.06,63402.38,1698054986.51,529958564.59,2556085405.22,2021-06-01
C,3022476741.36,25583.7,3937629652.43,398.14,3298358197.83,2178494110.04,15095175.64,2275415.16,7626233563.61,1642847281.92,1372819977.86,298307098.16,4926049216.73,17818.51,2056914737.83,457458317.69,2212635639.73,2021-03-01
C,2561278339.81,149405.8,4560098612.66,651907.37,4500866522.66,3819127880.63,22333019.21,3364993.83,9191333711.5,2006909091.8,2242278602.59,392646719.78,11181725841.7,24244.89,887681476.91,504507307.43,3292446847.31,2021-12-01
C,2628327776.44,19155.39,4222027955.96,7078.47,4487254666.19,2306691072.87,18141118.71,65484272.74,7848009375.37,1697394606.81,2086333932.23,341648772.67,6166075459.93,71425.22,857036717.95,487639120.43,2673435556.86,2021-09-01
C,2605150867.89,175664.19,3834292255.41,4784.42,5609950321.78,1861720099.83,17484826.33,2616730.55,9021634871.13,1966275874.1,2489586269.26,370413209.12,5744603094.66,16180.3,844209838.56,451572260.66,2817036730.54,2021-08-01
C,2427009472.86,231524.41,3629786801.66,10320.0,2421093392.71,1747931642.09,24037351.63,906536.4,5429226484.86,1184482284.6,1106921530.23,228820507.24,4904124708.77,105.92,2069519247.39,650078461.98,2121269985.91,2021-02-01
C,2598386977.63,18724.09,4220127319.47,1425.0,8514918149.49,1887257200.71,16254730.74,8367923.69,8837824350.55,1931253815.68,3757993074.97,327438432.87,5889068733.88,17740.84,898230496.36,552171397.18,11308080938.38,2021-10-01
C,2656535750.72,52388.55,4509193289.67,8176.26,5069761041.27,2074947608.16,23201313.88,2963819.66,9155570661.39,1998373562.89,2305496207.89,302754251.1,6646792422.57,16792.06,826391115.83,608809043.94,3305038006.08,2021-11-01
C,2657912736.95,43788.43,3463177807.44,1862.5,2850070888.97,2886755755.69,17111786.15,1074235.25,5615074529.41,1228835563.7,1341483539.47,282163786.12,4947334386.81,16591.97,1614969425.32,468528893.05,2521753365.01,2021-05-01
C,2498950914.68,29952.87,3655192748.71,2592.21,5713326289.26,4829209905.67,16875681.98,2534165.05,5817474400.12,1709239508.34,2499293268.95,200852729.77,5051188273.04,2898.75,2330158713.51,432000456.18,5795995103.61,2021-01-01
C,2683124732.39,41053.94,3648060724.66,1305.06,5036744131.76,2244631411.17,17438323.35,872642.55,6872475961.4,1507198895.33,2281394150.58,239932502.45,5048938733.66,18793.89,1731943838.67,449152267.62,9425477309.06,2021-04-01
D,44170212.3,0.0,28772095.88,0.0,505864889.46,311356860.23,4527758.69,4956286.06,635820342.92,137518545.81,277778164.58,3580365.21,338196549.44,353.96,116199929.37,3677632.71,534074.59,2021-09-01
D,49263555.67,0.0,11746617.87,0.0,576215199.8,346422194.99,21573754.68,98343.69,1092073914.04,237847566.55,341258028.49,7547828.57,418434541.93,0.0,113178807.72,26054708.36,362483.58,2021-05-01
D,24037415.98,0.0,10368199.03,0.0,586536312.96,283743855.5,12059883.71,38767.23,905861140.4,191144275.44,385826451.02,4724032.86,405403848.48,0.0,116556140.08,10223832.81,868689.95,2021-06-01
D,10748980.33,0.0,14336802.61,0.0,971353504.76,226766631.14,5471864.69,97980.34,820900839.35,184395432.0,603910041.3,15128673.09,380461813.37,74.27,129532566.38,1874620.59,334837.91,2021-07-01
D,17803205.93,10.0,12830516.71,0.0,768125320.1,204550132.33,3345457.0,40008.96,1258567915.99,271136408.91,413902400.59,11445901.97,361923385.66,0.0,127710223.25,15119145.99,498216.0,2021-02-01
D,36022423.12,0.0,15981517.11,0.0,1778978242.84,626459285.8,855292.09,278800.17,1338204410.09,277824201.69,773493802.98,6311421.51,391813304.77,0.0,125071004.69,5015446.34,227500.08,2021-01-01
D,11790439.5,0.0,5249247.88,0.0,755651493.23,249863428.85,3834043.85,256991.03,657405655.37,143384401.91,432199549.81,4982757.09,327703053.64,77.63,136090567.1,940310.0,246678.07,2021-10-01
D,10718922.97,0.0,4544517.57,0.0,574436917.22,190268792.28,3209615.93,147821.4,798509341.64,198254283.51,392463808.25,5550565.95,383572330.7,0.0,115264874.21,1854751.62,1221378.19,2021-08-01
D,44701306.27,0.0,44045665.38,0.0,576320344.46,310734659.05,10261499.97,203763.66,833392695.31,180960126.42,317966864.12,13013259.62,389123084.36,16.5,160816181.59,893877.64,602135.73,2021-11-01
D,21824708.69,0.0,7440490.84,0.0,707017730.91,252322615.79,1256477.86,208368.64,1135191773.45,240602374.26,402487233.17,6056373.17,366824266.24,0.0,260014999.73,1851875.72,106315.58,2021-03-01
D,21064842.37,0.0,13611540.69,0.0,495203456.43,437069808.26,7215845.35,708610.42,1534542748.14,354240941.52,289718706.26,7861864.65,874089878.81,0.0,135505665.95,3094865.36,1604083.35,2021-12-01
D,14612541.51,0.0,6428549.49,0.0,1323730187.59,266564801.03,1048477.84,84743.01,1106398191.52,246857354.03,616718743.49,13855914.87,364495064.8,0.0,130933212.7,1246085.04,3778072.43,2021-04-01
E,1074301.48,0.0,6579626.66,0.0,138392981.12,115648067.83,1535803.97,6963.63,314736899.5,76310242.18,82266035.58,812495.77,336916738.44,0.0,48062126.01,4408041.83,2258785.4,2021-08-01
E,1649367.26,0.0,5129346.05,0.0,136452100.21,104545831.14,1273642.39,11742.15,302472582.24,77252708.22,104487785.09,176602.13,347493290.13,0.0,70759803.5,1697689.77,2672814.05,2021-02-01
E,404760.74,0.0,6431144.72,0.0,159432438.89,127758297.06,2123107.08,865819.37,284217631.4,75338607.82,86578146.35,203091.16,408477455.56,0.0,40496867.48,4263714.52,2002493.96,2021-11-01
E,1018532.49,0.0,5842056.49,0.0,278303686.22,104869849.01,1590694.0,4010.2,315840314.45,73890498.48,149788851.77,100664.64,334482877.15,0.0,76105935.11,3342687.17,2414077.1,2021-03-01
E,1522428.81,0.0,8004533.29,0.0,199600315.62,124985048.2,3093576.44,479916.27,374107116.52,85703984.81,100363789.88,718236.84,705108324.45,0.0,55760809.14,3413993.2,2374014.17,2021-12-01
E,1352318.75,0.0,6821750.86,0.0,312459732.32,121035373.28,1513461.42,204210.14,401183835.03,93451054.08,142775952.62,189135.66,375309490.63,0.0,50152181.83,3793108.43,2675471.37,2021-10-01
E,1429616.63,0.0,6098104.05,0.0,224604218.15,120280489.63,1478524.09,98725.57,316705255.22,73854910.18,118306195.72,131054.71,341245208.32,0.0,67669367.34,8337692.76,3395742.92,2021-05-01
E,1940668.71,51.12,5275798.05,631.62,182109460.3,235477745.58,1087395.78,476496.26,325340836.93,77060233.62,97890460.38,60153.09,349884588.28,169.05,86194741.54,4689210.33,2410612.36,2021-01-01
E,1062994.28,78.61,6527869.36,0.0,263631432.44,120093176.39,1549492.15,1417351.0,334450596.68,77907365.14,118310713.54,131396.41,353366828.95,0.0,52845531.22,3255985.38,2612445.39,2021-09-01
E,2105588.41,0.0,5792542.68,0.0,282476679.0,113131405.16,1623725.78,64108.85,336891616.84,78975286.68,143093827.63,221186.61,338396985.16,0.0,80175119.58,3006861.43,2280212.29,2021-04-01
E,1373786.26,0.0,6362161.74,0.0,205511103.27,142742658.68,1571491.34,1641.77,315837160.88,74548874.23,93706741.59,108709.05,330020974.79,0.0,93570582.26,3629692.91,2636584.23,2021-07-01
E,1241353.38,0.0,5787822.32,0.0,249135678.03,121244658.78,1507787.4,25561.11,318458203.65,75282896.69,122904527.31,216505.97,345475941.91,0.0,71712152.22,4027752.19,2691701.33,2021-06-01
F,14027893.9,20.0,13477564.55,8479.81,341448768.07,289254575.0,2887927.07,1239424.52,806868555.5,175500481.6,179049381.49,1976522.74,2081191678.09,17952.85,405467632.01,13987589.21,21937018.14,2021-12-01
F,9503992.96,0.0,8589796.21,553.97,760932952.28,263097115.0,4301608.72,196112.04,588547572.22,128531616.98,398529417.39,1067035.45,773994576.37,5675.2,920476753.11,14637396.86,19415277.99,2021-07-01
F,10797111.39,0.0,7670524.04,1159.42,219151970.84,253849889.39,2496153.39,203931.2,580127719.97,127043291.33,102061219.0,872436.12,738488316.78,8397.81,606268820.32,12414983.56,38312194.45,2021-06-01
F,9325862.05,7472.64,10527329.14,7201.08,312520153.95,355579897.73,2503667.18,9140176.21,736213755.41,159388544.06,167589301.02,545749.78,973180609.03,19763.19,419373264.66,20462915.66,21254539.58,2021-09-01
F,11481568.61,0.0,8886835.39,574554.01,948107955.72,340476890.16,1725533.43,228377.53,704130149.57,156280100.14,485069839.39,1091199.13,696597124.66,11989.74,889827027.43,8429354.59,24559065.17,2021-01-01
F,12641705.37,21.78,12660385.05,5028.39,342116522.94,252270531.56,2753072.69,1237951.84,729254729.69,160450818.47,186070428.34,966599.87,1340262633.48,15239.1,384531375.77,16200012.51,20367683.34,2021-11-01
F,10300065.98,0.0,7120001.86,3334.43,702527401.54,256221691.71,2564439.77,388645.64,546996791.99,120299132.95,367808011.54,1565281.44,702455974.8,8192.22,642584492.24,26796627.29,11589347.95,2021-04-01
F,9789747.41,89.5,8525834.25,3339.96,207665405.35,255887681.91,2220190.85,271537.57,532952712.09,117314658.3,98403781.45,751247.62,708167294.04,8146.9,587415949.15,38871191.52,13822175.36,2021-05-01
F,12619226.09,0.0,11148465.0,7025.87,965682417.68,268198961.08,3308687.85,1323095.94,708896058.38,154246404.91,512426814.25,1922560.2,959018572.04,17209.72,414435065.26,35226169.44,33713559.06,2021-10-01
F,11127325.6,0.0,9376389.58,8935.43,358203796.91,253862704.22,2294488.87,348239.96,693068558.95,150883818.7,191478504.06,1096433.07,923655603.6,13568.08,428383628.36,19442785.78,22201613.79,2021-08-01
F,10370678.41,0.0,6707160.63,820.01,235266717.25,217518334.48,2101927.07,403980.37,474763709.65,103753542.21,113402527.56,971440.01,646977814.46,8119.05,628388628.6,8265624.56,13171850.66,2021-02-01
F,9982919.25,0.0,6978118.29,5401.36,278382754.19,222950360.06,2254370.77,327900.13,506033909.78,110457091.09,116066152.71,1828635.14,664709482.12,8225.17,666598831.98,13852077.07,17011487.49,2021-03-01
G,1950411064.22,334.5,1618364882.64,68922.0,2093431753.52,1280766827.41,8788691.81,249794.58,4054038144.52,883458202.99,930988735.15,46364290.67,3949025081.0,130.1,2508088015.98,224435504.52,40853799.46,2021-05-01
G,2482831782.23,0.0,1869632507.39,5621.01,2333456441.7,1276094803.67,7459674.43,321667.38,4042707531.82,874330451.31,975779907.6,59040392.12,3566952981.26,634.75,3841883992.64,201345506.85,27880930.0,2021-03-01
G,1637473348.65,14356.14,1606639305.65,10385.49,2211680572.03,1250987245.73,5138850.63,229933.7,3927177745.43,860950635.78,983905831.68,52871109.57,3944889015.27,15632.6,2634681637.35,176247404.78,53908465.52,2021-06-01
G,2256430178.16,49389.89,2272034597.54,13550.91,2829647701.27,1597070798.39,18402926.18,898812.82,5517674728.99,1196819530.81,1344979798.6,52393655.84,11899566549.7,4941.95,179695879.54,143536907.08,69088928.95,2021-12-01
G,2002336165.78,17.4,1665283330.46,13983.23,5164364107.28,1698268916.29,2788356.8,354775.35,4235669821.71,923334217.33,2403319421.94,77574295.3,3745668664.79,9074.27,5223915848.03,131711295.97,32336116.39,2021-01-01
G,2142100308.62,158817.16,1910201730.56,21003.96,5527024860.33,1349493102.62,7310366.02,1185113.47,4882276196.78,1063220846.81,2724604317.02,54778899.3,6429701812.06,1241.87,168319262.62,293997521.09,93453846.57,2021-10-01
G,2114686856.41,95893.9,2034763812.47,6176.72,2762210880.9,1244439454.49,7492828.26,11039028.8,5327210734.59,1158148055.96,1328362598.19,51041422.54,6907518617.98,8690.76,168176790.97,300729092.12,59904927.76,2021-09-01
G,1854301771.85,5430.23,1716278498.02,16412.63,2705993578.11,1248984375.5,6832859.6,310123.41,4910588832.12,1070270830.21,1294393011.12,65782853.99,6369593312.62,19621.8,171988248.64,254956360.06,42034340.99,2021-08-01
G,1824396549.72,0.0,1724142241.6,23847.39,5109437237.84,1323285180.88,11046413.71,296017.67,3988297295.36,869474442.01,2372143217.22,58963709.93,3872348923.05,7667.44,6029956250.27,149839753.05,44179222.76,2021-07-01
G,1926652331.42,4085.46,1580497358.58,9509.64,1958852656.58,1063137381.61,4083739.43,377914.53,3676116830.12,810362190.66,890914969.5,70025792.86,3656313637.72,185.44,3854324314.7,122447722.95,24434402.27,2021-02-01
